team_size,team_A_avg_mmr,team_B_avg_mmr,team_A_civs,team_B_civs,map_name,team_A_won,civ_A_vs_B_winrate,civ_A_vs_B_certainty,mmr_gap
1,1782.0,2289.0,abbasid_dynasty,jeanne_darc,Carmel,0,49.12280701754386,0.02600652883569097,-507.0
1,2289.0,2191.0,abbasid_dynasty,abbasid_dynasty,Lipany,1,50.0,0.006093579978237214,98.0
1,1817.0,2288.0,ayyubids,ottomans,Carmel,0,51.16279069767442,0.026224156692056584,-471.0
1,1947.0,2285.0,byzantines,zhu_xis_legacy,Carmel,0,50.22354694485842,0.0618063112078346,-338.0
1,2277.0,2188.0,byzantines,japanese,Sunkenlands,1,43.60056258790436,0.14352557127312296,89.0
1,2292.0,2194.0,abbasid_dynasty,order_of_the_dragon,Four Lakes,0,36.25140291806959,0.08574537540805223,98.0
1,2308.0,2178.0,chinese,delhi_sultanate,Lipany,0,49.20353982300885,0.05027203482045702,130.0
1,2300.0,2186.0,french,ottomans,Four Lakes,1,45.4954954954955,0.1820457018498368,114.0
1,2300.0,1494.0,chinese,mongols,Gorge,1,46.9763365468887,0.11294885745375408,806.0
1,1970.0,2297.0,malians,ottomans,Sunkenlands,0,44.36619718309859,0.03514689880304679,-327.0
1,2297.0,1730.0,knights_templar,english,Carmel,1,57.5021682567216,0.9924918389553863,567.0
1,1959.0,2294.0,ottomans,delhi_sultanate,Gorge,0,51.80265654648957,0.04613710554951034,-335.0
1,2293.0,1751.0,ayyubids,mongols,High View,1,51.71232876712329,0.05233949945593036,542.0
1,2292.0,1837.0,knights_templar,holy_roman_empire,Enlightened Horizon,1,54.46682318052638,0.8694232861806311,455.0
1,2292.0,1635.0,house_of_lancaster,french,Lipany,1,57.00697526949905,0.5035908596300327,657.0
1,1815.0,2291.0,ottomans,ottomans,High View,0,50.0,0.02589771490750816,-476.0
1,2291.0,1649.0,abbasid_dynasty,malians,Carmel,1,56.0655737704918,0.021980413492927096,642.0
1,1965.0,2288.0,rus,byzantines,High View,0,42.5357873210634,0.09521218715995647,-323.0
1,2287.0,1792.0,rus,knights_templar,Gorge,1,46.41855722661229,0.41566920565832427,495.0
1,2286.0,1761.0,french,holy_roman_empire,Lipany,1,52.19598322666078,0.48182807399347116,525.0
1,2283.0,1954.0,byzantines,byzantines,Dry Arabia,1,50.0,0.03764961915125136,329.0
1,2294.0,2297.0,french,house_of_lancaster,Dry Arabia,0,42.99302473050095,0.5035908596300327,-3.0
1,2311.0,2150.0,delhi_sultanate,japanese,Carmel,0,45.39767649687221,0.11055495103373232,161.0
1,2304.0,2165.0,french,byzantines,Lipany,1,54.78214665249735,0.19357997823721437,139.0
1,2294.0,2253.0,zhu_xis_legacy,ottomans,Dry Arabia,1,53.55871886120996,0.0499455930359086,41.0
1,1871.0,2293.0,byzantines,order_of_the_dragon,Dry Arabia,0,41.29119031607263,0.15059847660500544,-422.0
1,2292.0,1862.0,japanese,byzantines,Relic River,1,56.32911392405063,0.14352557127312296,430.0
1,2288.0,2045.0,house_of_lancaster,japanese,Sunkenlands,1,50.63910796845254,0.38890097932535367,243.0
1,2277.0,2260.0,jeanne_darc,knights_templar,Enlightened Horizon,1,52.40766713417485,0.22154515778019587,17.0
1,2265.0,2272.0,ayyubids,japanese,Sunkenlands,1,56.65399239543726,0.07464635473340588,-7.0
1,2252.0,2285.0,french,japanese,Sunkenlands,1,49.7765006385696,0.3295973884657236,-33.0
1,2274.0,2263.0,ayyubids,mongols,Relic River,1,51.71232876712329,0.05233949945593036,11.0
1,2221.0,2276.0,chinese,knights_templar,Relic River,1,43.38146811070999,0.35048966267682263,-55.0
1,1667.0,2276.0,jeanne_darc,zhu_xis_legacy,Carmel,0,48.30699774266365,0.036996735582154515,-609.0
1,2276.0,1634.0,zhu_xis_legacy,chinese,Sunkenlands,1,55.35976505139501,0.06289445048966268,642.0
1,2273.0,1974.0,order_of_the_dragon,mongols,Carmel,1,52.04705882352941,0.22002176278563657,299.0
1,2094.0,2267.0,chinese,zhu_xis_legacy,Dry Arabia,0,44.64023494860499,0.06289445048966268,-173.0
1,2100.0,2261.0,house_of_lancaster,knights_templar,Dry Arabia,0,49.41353707091359,1.0,-161.0
1,2107.0,2254.0,knights_templar,byzantines,Gorge,0,56.21850967913021,0.39912948857453756,-147.0
1,2114.0,2247.0,japanese,japanese,Dry Arabia,0,50.0,0.11501632208922742,-133.0
1,2191.0,2237.0,knights_templar,house_of_lancaster,Enlightened Horizon,0,50.58646292908641,1.0,-46.0
1,2202.0,2226.0,french,ayyubids,Carmel,0,44.64692482915718,0.08433079434167573,-24.0
1,2225.0,1733.0,mongols,delhi_sultanate,Dry Arabia,1,55.29953917050691,0.08324265505984767,492.0
1,2213.0,2214.0,house_of_lancaster,delhi_sultanate,Gorge,0,51.84513006654567,0.16866158868335146,-1.0
1,1734.0,2213.0,delhi_sultanate,house_of_lancaster,Enlightened Horizon,0,48.15486993345433,0.16866158868335146,-479.0
1,1917.0,2233.0,byzantines,malians,Dry Arabia,1,51.48861646234676,0.05092491838955386,-316.0
1,2232.0,1728.0,malians,ayyubids,Relic River,1,45.72490706319702,0.018063112078346027,504.0
1,2232.0,1685.0,malians,byzantines,Relic River,1,48.33625218914186,0.05092491838955386,547.0
1,2252.0,1917.0,malians,byzantines,Carmel,0,48.33625218914186,0.05092491838955386,335.0
1,2217.0,2265.0,ottomans,malians,Sunkenlands,1,55.63380281690141,0.03514689880304679,-48.0
1,2203.0,2279.0,mongols,zhu_xis_legacy,Sunkenlands,1,51.30237825594564,0.08487486398258977,-76.0
1,2289.0,2191.0,abbasid_dynasty,abbasid_dynasty,Lipany,1,50.0,0.006093579978237214,98.0
1,1817.0,2288.0,ayyubids,ottomans,Carmel,0,51.16279069767442,0.026224156692056584,-471.0
1,1947.0,2285.0,byzantines,zhu_xis_legacy,Carmel,0,50.22354694485842,0.0618063112078346,-338.0
1,2277.0,2188.0,byzantines,japanese,Sunkenlands,1,43.60056258790436,0.14352557127312296,89.0
1,2292.0,2194.0,abbasid_dynasty,order_of_the_dragon,Four Lakes,0,36.25140291806959,0.08574537540805223,98.0
1,2308.0,2178.0,chinese,delhi_sultanate,Lipany,0,49.20353982300885,0.05027203482045702,130.0
1,2300.0,2186.0,french,ottomans,Four Lakes,1,45.4954954954955,0.1820457018498368,114.0
1,2300.0,1494.0,chinese,mongols,Gorge,1,46.9763365468887,0.11294885745375408,806.0
1,1970.0,2297.0,malians,ottomans,Sunkenlands,0,44.36619718309859,0.03514689880304679,-327.0
1,2297.0,1730.0,knights_templar,english,Carmel,1,57.5021682567216,0.9924918389553863,567.0
1,1959.0,2294.0,ottomans,delhi_sultanate,Gorge,0,51.80265654648957,0.04613710554951034,-335.0
1,2293.0,1751.0,ayyubids,mongols,High View,1,51.71232876712329,0.05233949945593036,542.0
1,2292.0,1837.0,knights_templar,holy_roman_empire,Enlightened Horizon,1,54.46682318052638,0.8694232861806311,455.0
1,2292.0,1635.0,house_of_lancaster,french,Lipany,1,57.00697526949905,0.5035908596300327,657.0
1,1815.0,2291.0,ottomans,ottomans,High View,0,50.0,0.02589771490750816,-476.0
1,2291.0,1649.0,abbasid_dynasty,malians,Carmel,1,56.0655737704918,0.021980413492927096,642.0
1,1965.0,2288.0,rus,byzantines,High View,0,42.5357873210634,0.09521218715995647,-323.0
1,2287.0,1792.0,rus,knights_templar,Gorge,1,46.41855722661229,0.41566920565832427,495.0
1,2286.0,1761.0,french,holy_roman_empire,Lipany,1,52.19598322666078,0.48182807399347116,525.0
1,2283.0,1954.0,byzantines,byzantines,Dry Arabia,1,50.0,0.03764961915125136,329.0
1,2294.0,2297.0,french,house_of_lancaster,Dry Arabia,0,42.99302473050095,0.5035908596300327,-3.0
1,2311.0,2150.0,delhi_sultanate,japanese,Carmel,0,45.39767649687221,0.11055495103373232,161.0
1,2304.0,2165.0,french,byzantines,Lipany,1,54.78214665249735,0.19357997823721437,139.0
1,2294.0,2253.0,zhu_xis_legacy,ottomans,Dry Arabia,1,53.55871886120996,0.0499455930359086,41.0
1,1871.0,2293.0,byzantines,order_of_the_dragon,Dry Arabia,0,41.29119031607263,0.15059847660500544,-422.0
1,2292.0,1862.0,japanese,byzantines,Relic River,1,56.32911392405063,0.14352557127312296,430.0
1,2288.0,2045.0,house_of_lancaster,japanese,Sunkenlands,1,50.63910796845254,0.38890097932535367,243.0
1,2277.0,2260.0,jeanne_darc,knights_templar,Enlightened Horizon,1,52.40766713417485,0.22154515778019587,17.0
1,2265.0,2272.0,ayyubids,japanese,Sunkenlands,1,56.65399239543726,0.07464635473340588,-7.0
1,2252.0,2285.0,french,japanese,Sunkenlands,1,49.7765006385696,0.3295973884657236,-33.0
1,2274.0,2263.0,ayyubids,mongols,Relic River,1,51.71232876712329,0.05233949945593036,11.0
1,2221.0,2276.0,chinese,knights_templar,Relic River,1,43.38146811070999,0.35048966267682263,-55.0
1,1667.0,2276.0,jeanne_darc,zhu_xis_legacy,Carmel,0,48.30699774266365,0.036996735582154515,-609.0
1,2276.0,1634.0,zhu_xis_legacy,chinese,Sunkenlands,1,55.35976505139501,0.06289445048966268,642.0
1,2273.0,1974.0,order_of_the_dragon,mongols,Carmel,1,52.04705882352941,0.22002176278563657,299.0
1,2094.0,2267.0,chinese,zhu_xis_legacy,Dry Arabia,0,44.64023494860499,0.06289445048966268,-173.0
1,2100.0,2261.0,house_of_lancaster,knights_templar,Dry Arabia,0,49.41353707091359,1.0,-161.0
1,2107.0,2254.0,knights_templar,byzantines,Gorge,0,56.21850967913021,0.39912948857453756,-147.0
1,2114.0,2247.0,japanese,japanese,Dry Arabia,0,50.0,0.11501632208922742,-133.0
1,2191.0,2237.0,knights_templar,house_of_lancaster,Enlightened Horizon,0,50.58646292908641,1.0,-46.0
1,2202.0,2226.0,french,ayyubids,Carmel,0,44.64692482915718,0.08433079434167573,-24.0
1,2225.0,1733.0,mongols,delhi_sultanate,Dry Arabia,1,55.29953917050691,0.08324265505984767,492.0
1,2213.0,2214.0,house_of_lancaster,delhi_sultanate,Gorge,0,51.84513006654567,0.16866158868335146,-1.0
1,1734.0,2213.0,delhi_sultanate,house_of_lancaster,Enlightened Horizon,0,48.15486993345433,0.16866158868335146,-479.0
1,1917.0,2233.0,byzantines,malians,Dry Arabia,1,51.48861646234676,0.05092491838955386,-316.0
1,2232.0,1728.0,malians,ayyubids,Relic River,1,45.72490706319702,0.018063112078346027,504.0
1,2232.0,1685.0,malians,byzantines,Relic River,1,48.33625218914186,0.05092491838955386,547.0
1,2252.0,1917.0,malians,byzantines,Carmel,0,48.33625218914186,0.05092491838955386,335.0
1,2217.0,2265.0,ottomans,malians,Sunkenlands,1,55.63380281690141,0.03514689880304679,-48.0
1,2203.0,2279.0,mongols,zhu_xis_legacy,Sunkenlands,1,51.30237825594564,0.08487486398258977,-76.0
1,2223.0,1836.0,japanese,mongols,Relic River,1,48.79032258064516,0.20467899891186073,387.0
1,2010.0,2218.0,knights_templar,knights_templar,Four Lakes,0,50.0,0.8747551686615886,-208.0
1,1935.0,2215.0,rus,zhu_xis_legacy,Carmel,0,46.61354581673307,0.07072905331882481,-280.0
1,1940.0,2211.0,knights_templar,japanese,Relic River,0,50.28441410693971,0.6583242655059848,-271.0
1,2024.0,2205.0,rus,french,High View,0,50.95749649696403,0.2217627856365615,-181.0
1,2032.0,2199.0,order_of_the_dragon,malians,Dry Arabia,0,54.3558282208589,0.07747551686615888,-167.0
1,2041.0,2192.0,order_of_the_dragon,chinese,Carmel,0,59.55974842767296,0.1618063112078346,-151.0
1,2051.0,2185.0,order_of_the_dragon,rus,Gorge,0,56.53008962868117,0.158759521218716,-134.0
1,2061.0,2177.0,rus,zhu_xis_legacy,Carmel,0,46.61354581673307,0.07072905331882481,-116.0
1,2129.0,2191.0,delhi_sultanate,japanese,Relic River,1,45.39767649687221,0.11055495103373232,-62.0
1,2189.0,1836.0,japanese,knights_templar,Gorge,1,49.71558589306029,0.6583242655059848,353.0
1,2211.0,1741.0,house_of_lancaster,delhi_sultanate,Gorge,0,51.84513006654567,0.16866158868335146,470.0
1,2208.0,1886.0,zhu_xis_legacy,byzantines,Carmel,1,49.77645305514158,0.0618063112078346,322.0
1,2086.0,2200.0,rus,zhu_xis_legacy,Gorge,0,46.61354581673307,0.07072905331882481,-114.0
1,2141.0,2190.0,zhu_xis_legacy,zhu_xis_legacy,Dry Arabia,0,50.0,0.031556039173014146,-49.0
1,1899.0,2187.0,japanese,japanese,Relic River,0,50.0,0.11501632208922742,-288.0
1,2187.0,1519.0,knights_templar,order_of_the_dragon,Enlightened Horizon,1,47.37900108241843,0.6924918389553862,668.0
1,1910.0,2183.0,japanese,japanese,Relic River,0,50.0,0.11501632208922742,-273.0
1,2198.0,2088.0,knights_templar,japanese,Enlightened Horizon,0,50.28441410693971,0.6583242655059848,110.0
1,1892.0,2195.0,holy_roman_empire,zhu_xis_legacy,Dry Arabia,0,48.05023132848645,0.15342763873775844,-303.0
1,2194.0,1688.0,zhu_xis_legacy,ottomans,Gorge,1,53.55871886120996,0.0499455930359086,506.0
1,2014.0,2188.0,order_of_the_dragon,knights_templar,Enlightened Horizon,0,52.62099891758157,0.6924918389553862,-174.0
1,2187.0,1691.0,zhu_xis_legacy,malians,Gorge,1,46.38403990024938,0.03242655059847661,496.0
1,2186.0,1649.0,zhu_xis_legacy,japanese,Lipany,1,44.75587703435805,0.10914036996735582,537.0
1,2180.0,2000.0,zhu_xis_legacy,knights_templar,Gorge,1,51.32978723404256,0.31610446137105547,180.0
1,1908.0,2176.0,byzantines,zhu_xis_legacy,Dry Arabia,0,50.22354694485842,0.0618063112078346,-268.0
1,2175.0,1727.0,ottomans,mongols,Enlightened Horizon,1,47.23926380368098,0.09521218715995647,448.0
1,2174.0,1668.0,zhu_xis_legacy,order_of_the_dragon,Carmel,1,46.911866759195,0.1455930359085963,506.0
1,2174.0,1461.0,ayyubids,japanese,Relic River,1,56.65399239543726,0.07464635473340588,713.0
1,1848.0,2171.0,order_of_the_dragon,house_of_lancaster,Carmel,0,55.5297157622739,0.4099020674646355,-323.0
1,1879.0,2191.0,french,zhu_xis_legacy,Gorge,1,50.25094102885822,0.16224156692056582,-312.0
1,1813.0,2189.0,english,order_of_the_dragon,Dry Arabia,0,43.15923566878981,0.41588683351468986,-376.0
1,2188.0,1725.0,ottomans,japanese,Enlightened Horizon,1,44.26508071367884,0.11686615886833515,463.0
1,2034.0,2181.0,order_of_the_dragon,mongols,Cliffside,0,52.04705882352941,0.22002176278563657,-147.0
1,2181.0,1543.0,english,knights_templar,Gorge,1,42.4978317432784,0.9924918389553863,638.0
1,2178.0,1843.0,house_of_lancaster,rus,Dry Arabia,1,57.7212020033389,0.24951033732317737,335.0
1,2178.0,1625.0,malians,house_of_lancaster,Dry Arabia,1,47.17557251908397,0.13133841131664853,553.0
1,2176.0,1761.0,ottomans,english,Enlightened Horizon,1,49.44954128440367,0.22600652883569097,415.0
1,2176.0,1198.0,ottomans,english,Dry Arabia,1,49.44954128440367,0.22600652883569097,978.0
1,1744.0,2175.0,house_of_lancaster,ayyubids,Relic River,0,55.31914893617022,0.10642002176278563,-431.0
1,2175.0,1024.0,order_of_the_dragon,byzantines,Cliffside,1,58.70880968392737,0.15059847660500544,1151.0
1,2173.0,1757.0,japanese,ottomans,Cliffside,1,55.73491928632116,0.11686615886833515,416.0
1,1932.0,2169.0,house_of_lancaster,japanese,Cliffside,0,50.63910796845254,0.38890097932535367,-237.0
1,1990.0,2187.0,japanese,mongols,Relic River,1,48.79032258064516,0.20467899891186073,-197.0
1,2080.0,2179.0,holy_roman_empire,knights_templar,Enlightened Horizon,0,45.53317681947362,0.8694232861806311,-99.0
1,2092.0,2170.0,zhu_xis_legacy,rus,Gorge,0,53.38645418326693,0.07072905331882481,-78.0
1,2101.0,2161.0,byzantines,japanese,Cliffside,0,43.60056258790436,0.14352557127312296,-60.0
1,2160.0,1656.0,mongols,english,Relic River,1,52.62652146060218,0.3285092491838955,504.0
1,2223.0,1836.0,japanese,mongols,Relic River,1,48.79032258064516,0.20467899891186073,387.0
1,2010.0,2218.0,knights_templar,knights_templar,Four Lakes,0,50.0,0.8747551686615886,-208.0
1,1935.0,2215.0,rus,zhu_xis_legacy,Carmel,0,46.61354581673307,0.07072905331882481,-280.0
1,1940.0,2211.0,knights_templar,japanese,Relic River,0,50.28441410693971,0.6583242655059848,-271.0
1,2024.0,2205.0,rus,french,High View,0,50.95749649696403,0.2217627856365615,-181.0
1,2032.0,2199.0,order_of_the_dragon,malians,Dry Arabia,0,54.3558282208589,0.07747551686615888,-167.0
1,2041.0,2192.0,order_of_the_dragon,chinese,Carmel,0,59.55974842767296,0.1618063112078346,-151.0
1,2051.0,2185.0,order_of_the_dragon,rus,Gorge,0,56.53008962868117,0.158759521218716,-134.0
1,2061.0,2177.0,rus,zhu_xis_legacy,Carmel,0,46.61354581673307,0.07072905331882481,-116.0
1,2129.0,2191.0,delhi_sultanate,japanese,Relic River,1,45.39767649687221,0.11055495103373232,-62.0
1,2189.0,1836.0,japanese,knights_templar,Gorge,1,49.71558589306029,0.6583242655059848,353.0
1,2211.0,1741.0,house_of_lancaster,delhi_sultanate,Gorge,0,51.84513006654567,0.16866158868335146,470.0
1,2208.0,1886.0,zhu_xis_legacy,byzantines,Carmel,1,49.77645305514158,0.0618063112078346,322.0
1,2086.0,2200.0,rus,zhu_xis_legacy,Gorge,0,46.61354581673307,0.07072905331882481,-114.0
1,2141.0,2190.0,zhu_xis_legacy,zhu_xis_legacy,Dry Arabia,0,50.0,0.031556039173014146,-49.0
1,1899.0,2187.0,japanese,japanese,Relic River,0,50.0,0.11501632208922742,-288.0
1,2187.0,1519.0,knights_templar,order_of_the_dragon,Enlightened Horizon,1,47.37900108241843,0.6924918389553862,668.0
1,1910.0,2183.0,japanese,japanese,Relic River,0,50.0,0.11501632208922742,-273.0
1,2198.0,2088.0,knights_templar,japanese,Enlightened Horizon,0,50.28441410693971,0.6583242655059848,110.0
1,1892.0,2195.0,holy_roman_empire,zhu_xis_legacy,Dry Arabia,0,48.05023132848645,0.15342763873775844,-303.0
1,2194.0,1688.0,zhu_xis_legacy,ottomans,Gorge,1,53.55871886120996,0.0499455930359086,506.0
1,2014.0,2188.0,order_of_the_dragon,knights_templar,Enlightened Horizon,0,52.62099891758157,0.6924918389553862,-174.0
1,2187.0,1691.0,zhu_xis_legacy,malians,Gorge,1,46.38403990024938,0.03242655059847661,496.0
1,2186.0,1649.0,zhu_xis_legacy,japanese,Lipany,1,44.75587703435805,0.10914036996735582,537.0
1,2180.0,2000.0,zhu_xis_legacy,knights_templar,Gorge,1,51.32978723404256,0.31610446137105547,180.0
1,1908.0,2176.0,byzantines,zhu_xis_legacy,Dry Arabia,0,50.22354694485842,0.0618063112078346,-268.0
1,2175.0,1727.0,ottomans,mongols,Enlightened Horizon,1,47.23926380368098,0.09521218715995647,448.0
1,2174.0,1668.0,zhu_xis_legacy,order_of_the_dragon,Carmel,1,46.911866759195,0.1455930359085963,506.0
1,2174.0,1461.0,ayyubids,japanese,Relic River,1,56.65399239543726,0.07464635473340588,713.0
1,1848.0,2171.0,order_of_the_dragon,house_of_lancaster,Carmel,0,55.5297157622739,0.4099020674646355,-323.0
1,1879.0,2191.0,french,zhu_xis_legacy,Gorge,1,50.25094102885822,0.16224156692056582,-312.0
1,1813.0,2189.0,english,order_of_the_dragon,Dry Arabia,0,43.15923566878981,0.41588683351468986,-376.0
1,2188.0,1725.0,ottomans,japanese,Enlightened Horizon,1,44.26508071367884,0.11686615886833515,463.0
1,2034.0,2181.0,order_of_the_dragon,mongols,Cliffside,0,52.04705882352941,0.22002176278563657,-147.0
1,2181.0,1543.0,english,knights_templar,Gorge,1,42.4978317432784,0.9924918389553863,638.0
1,2178.0,1843.0,house_of_lancaster,rus,Dry Arabia,1,57.7212020033389,0.24951033732317737,335.0
1,2178.0,1625.0,malians,house_of_lancaster,Dry Arabia,1,47.17557251908397,0.13133841131664853,553.0
1,2176.0,1761.0,ottomans,english,Enlightened Horizon,1,49.44954128440367,0.22600652883569097,415.0
1,2176.0,1198.0,ottomans,english,Dry Arabia,1,49.44954128440367,0.22600652883569097,978.0
1,1744.0,2175.0,house_of_lancaster,ayyubids,Relic River,0,55.31914893617022,0.10642002176278563,-431.0
1,2175.0,1024.0,order_of_the_dragon,byzantines,Cliffside,1,58.70880968392737,0.15059847660500544,1151.0
1,2173.0,1757.0,japanese,ottomans,Cliffside,1,55.73491928632116,0.11686615886833515,416.0
1,1932.0,2169.0,house_of_lancaster,japanese,Cliffside,0,50.63910796845254,0.38890097932535367,-237.0
1,1990.0,2187.0,japanese,mongols,Relic River,1,48.79032258064516,0.20467899891186073,-197.0
1,2080.0,2179.0,holy_roman_empire,knights_templar,Enlightened Horizon,0,45.53317681947362,0.8694232861806311,-99.0
1,2092.0,2170.0,zhu_xis_legacy,rus,Gorge,0,53.38645418326693,0.07072905331882481,-78.0
1,2101.0,2161.0,byzantines,japanese,Cliffside,0,43.60056258790436,0.14352557127312296,-60.0
1,2160.0,1656.0,mongols,english,Relic River,1,52.62652146060218,0.3285092491838955,504.0
1,2141.0,2255.0,malians,rus,Gorge,0,56.22895622895623,0.05342763873775843,-114.0
1,2149.0,2247.0,zhu_xis_legacy,french,Dry Arabia,0,49.74905897114178,0.16224156692056582,-98.0
1,1694.0,2247.0,chinese,delhi_sultanate,Gorge,0,49.20353982300885,0.05027203482045702,-553.0
1,2003.0,2243.0,french,abbasid_dynasty,Four Lakes,0,50.0,0.11741022850924919,-240.0
1,2009.0,2238.0,japanese,japanese,Four Lakes,0,50.0,0.11501632208922742,-229.0
1,1944.0,2235.0,rus,byzantines,Carmel,0,42.5357873210634,0.09521218715995647,-291.0
1,2232.0,1905.0,japanese,french,Four Lakes,1,50.2234993614304,0.3295973884657236,327.0
1,1752.0,2231.0,mongols,zhu_xis_legacy,Carmel,0,51.30237825594564,0.08487486398258977,-479.0
1,1686.0,2230.0,chinese,ottomans,Gorge,0,44.65317919075144,0.06409140369967356,-544.0
1,1967.0,2226.0,japanese,byzantines,Carmel,0,56.32911392405063,0.14352557127312296,-259.0
1,1788.0,2225.0,knights_templar,ottomans,Relic River,0,53.51182197496523,0.3017410228509249,-437.0
1,2120.0,2217.0,french,mongols,Boulder Bay,0,44.51840250587314,0.2667029379760609,-97.0
1,1434.0,2217.0,house_of_lancaster,abbasid_dynasty,Dry Arabia,0,56.11237661351556,0.1321001088139282,-783.0
1,2123.0,2208.0,byzantines,delhi_sultanate,Gorge,0,46.44970414201183,0.06235038084874864,-85.0
1,1891.0,2205.0,mongols,order_of_the_dragon,Carmel,0,47.95294117647059,0.22002176278563657,-314.0
1,2227.0,1762.0,mongols,zhu_xis_legacy,Carmel,0,51.30237825594564,0.08487486398258977,465.0
1,2224.0,1940.0,byzantines,delhi_sultanate,Gorge,1,46.44970414201183,0.06235038084874864,284.0
1,2119.0,2216.0,jeanne_darc,holy_roman_empire,Four Lakes,0,56.53310104529617,0.11371055495103373,-97.0
1,2103.0,2232.0,jeanne_darc,holy_roman_empire,Four Lakes,1,56.53310104529617,0.11371055495103373,-129.0
1,2111.0,2224.0,ottomans,abbasid_dynasty,Gorge,0,54.42477876106194,0.037976060935799784,-113.0
1,2242.0,2235.0,order_of_the_dragon,byzantines,Carmel,1,58.70880968392737,0.15059847660500544,7.0
1,1478.0,2235.0,chinese,delhi_sultanate,Gorge,0,49.20353982300885,0.05027203482045702,-757.0
1,1816.0,2234.0,japanese,knights_templar,Boulder Bay,0,49.71558589306029,0.6583242655059848,-418.0
1,2143.0,2249.0,malians,rus,Lipany,1,56.22895622895623,0.05342763873775843,-106.0
1,2277.0,2260.0,jeanne_darc,knights_templar,Enlightened Horizon,1,52.40766713417485,0.22154515778019587,17.0
1,2265.0,2272.0,ayyubids,japanese,Sunkenlands,1,56.65399239543726,0.07464635473340588,-7.0
1,2252.0,2285.0,french,japanese,Sunkenlands,1,49.7765006385696,0.3295973884657236,-33.0
1,2274.0,2263.0,ayyubids,mongols,Relic River,1,51.71232876712329,0.05233949945593036,11.0
1,2272.0,1856.0,chinese,chinese,Sunkenlands,1,50.0,0.03471164309031556,416.0
1,2269.0,1979.0,mongols,knights_templar,Relic River,1,48.15346737792368,0.5191512513601741,290.0
1,1974.0,2266.0,knights_templar,abbasid_dynasty,Four Lakes,0,56.56003708854891,0.2235038084874864,-292.0
1,1641.0,2266.0,knights_templar,chinese,Carmel,0,56.61853188929001,0.35048966267682263,-625.0
1,1835.0,2265.0,mongols,ottomans,Gorge,0,52.76073619631902,0.09521218715995647,-430.0
1,1710.0,2265.0,delhi_sultanate,japanese,Gorge,0,45.39767649687221,0.11055495103373232,-555.0
1,1752.0,2264.0,mongols,byzantines,Gorge,0,55.36205316223648,0.1075081610446137,-512.0
1,1956.0,2261.0,order_of_the_dragon,knights_templar,Cliffside,0,52.62099891758157,0.6924918389553862,-305.0
1,2254.0,2133.0,holy_roman_empire,delhi_sultanate,Dry Arabia,1,47.98945286750165,0.15386289445048967,121.0
1,2270.0,2117.0,mongols,house_of_lancaster,Relic River,0,40.6402226861517,0.3015233949945593,153.0
1,2124.0,2263.0,jeanne_darc,knights_templar,Gorge,0,52.40766713417485,0.22154515778019587,-139.0
1,1878.0,2261.0,byzantines,malians,Carmel,0,51.48861646234676,0.05092491838955386,-383.0
1,2100.0,2278.0,japanese,knights_templar,Enlightened Horizon,1,49.71558589306029,0.6583242655059848,-178.0
1,2106.0,2272.0,malians,japanese,Gorge,0,45.0,0.0823721436343852,-166.0
1,2160.0,2264.0,mongols,chinese,Cliffside,0,53.0236634531113,0.11294885745375408,-104.0
1,1857.0,2262.0,ayyubids,byzantines,Dry Arabia,0,52.11864406779661,0.04015233949945593,-405.0
1,1952.0,2259.0,malians,rus,Gorge,0,56.22895622895623,0.05342763873775843,-307.0
1,2031.0,2278.0,order_of_the_dragon,abbasid_dynasty,Carmel,1,63.74859708193041,0.08574537540805223,-247.0
1,1742.0,2277.0,delhi_sultanate,mongols,Carmel,0,44.70046082949309,0.08324265505984767,-535.0
1,2069.0,2272.0,knights_templar,holy_roman_empire,Dry Arabia,0,54.46682318052638,0.8694232861806311,-203.0
1,1830.0,2271.0,japanese,house_of_lancaster,Enlightened Horizon,0,49.36089203154746,0.38890097932535367,-441.0
1,1698.0,2271.0,ayyubids,order_of_the_dragon,Carmel,0,45.26315789473684,0.07149075081610447,-573.0
1,2141.0,2255.0,malians,rus,Gorge,0,56.22895622895623,0.05342763873775843,-114.0
1,2149.0,2247.0,zhu_xis_legacy,french,Dry Arabia,0,49.74905897114178,0.16224156692056582,-98.0
1,1694.0,2247.0,chinese,delhi_sultanate,Gorge,0,49.20353982300885,0.05027203482045702,-553.0
1,2003.0,2243.0,french,abbasid_dynasty,Four Lakes,0,50.0,0.11741022850924919,-240.0
1,2009.0,2238.0,japanese,japanese,Four Lakes,0,50.0,0.11501632208922742,-229.0
1,1944.0,2235.0,rus,byzantines,Carmel,0,42.5357873210634,0.09521218715995647,-291.0
1,2232.0,1905.0,japanese,french,Four Lakes,1,50.2234993614304,0.3295973884657236,327.0
1,1752.0,2231.0,mongols,zhu_xis_legacy,Carmel,0,51.30237825594564,0.08487486398258977,-479.0
1,1686.0,2230.0,chinese,ottomans,Gorge,0,44.65317919075144,0.06409140369967356,-544.0
1,1967.0,2226.0,japanese,byzantines,Carmel,0,56.32911392405063,0.14352557127312296,-259.0
1,1788.0,2225.0,knights_templar,ottomans,Relic River,0,53.51182197496523,0.3017410228509249,-437.0
1,2120.0,2217.0,french,mongols,Boulder Bay,0,44.51840250587314,0.2667029379760609,-97.0
